StudentID,Year,Sport,Status,Sex,Race,GPA
6214,2021,Basketball,Sophomore,Male,White,2.98
2664,2021,Lacrosse,Freshman,Female,Asian,3.21
9136,2021,Lacrosse,Freshman,Female,Asian,3.12
9317,2021,Lacrosse,Freshman,Female,Black or African American,3.12
8060,2021,Lacrosse,Freshman,Female,Hispanic or Latino,3.09
8685,2021,Lacrosse,Freshman,Female,Hispanic or Latino,3
12913,2021,Lacrosse,Freshman,Female,Hispanic or Latino,3.25
12517,2021,Lacrosse,Freshman,Female,White,3.19
2754,2021,Lacrosse,Freshman,Female,White,3.21
9180,2021,Lacrosse,Freshman,Female,White,3.12
8777,2021,Lacrosse,Freshman,Female,White,3.09
4507,2021,Lacrosse,Freshman,Female,White,3.09
4417,2021,Lacrosse,Freshman,Male,Asian,3.07
6522,2021,Lacrosse,Freshman,Male,Asian,2.97
1014,2021,Lacrosse,Freshman,Male,Asian,2.97
7804,2021,Lacrosse,Freshman,Male,Black or African American,3.1
12624,2021,Lacrosse,Freshman,Male,Black or African American,3.08
6352,2021,Lacrosse,Freshman,Male,Black or African American,2.97
649,2021,Lacrosse,Freshman,Male,Black or African American,2.88
901,2021,Lacrosse,Freshman,Male,Black or African American,2.88
11886,2021,Lacrosse,Freshman,Male,Black or African American,3.08
11101,2021,Lacrosse,Freshman,Male,Hispanic or Latino,3.04
8133,2021,Lacrosse,Freshman,Male,Hispanic or Latino,3.01
2106,2021,Lacrosse,Freshman,Male,Hispanic or Latino,3
12158,2021,Lacrosse,Freshman,Male,Hispanic or Latino,3.08
3543,2021,Lacrosse,Freshman,Male,Hispanic or Latino,3.07
14025,2021,Lacrosse,Freshman,Male,Hispanic or Latino,3.14
5845,2021,Lacrosse,Freshman,Male,White,2.94
3310,2021,Lacrosse,Junior,Female,Asian,3.15
8446,2021,Lacrosse,Junior,Female,Asian,3.03
883,2021,Lacrosse,Junior,Female,Black or African American,2.93
14486,2021,Lacrosse,Junior,Female,Black or African American,3.19
7553,2021,Lacrosse,Junior,Female,Black or African American,3.11
10647,2021,Lacrosse,Junior,Female,Black or African American,3.18
9709,2021,Lacrosse,Junior,Female,Hispanic or Latino,3.15
4686,2021,Lacrosse,Junior,Female,White,3.09
2583,2021,Lacrosse,Junior,Female,White,3.17
2037,2021,Lacrosse,Junior,Female,White,3.11
8227,2021,Lacrosse,Junior,Female,White,3.06
4249,2021,Lacrosse,Junior,Male,Asian,3.04
12620,2021,Lacrosse,Junior,Male,Asian,3.05
11501,2021,Lacrosse,Junior,Male,Asian,3.07
10147,2021,Lacrosse,Junior,Male,Black or African American,3.1
9749,2021,Lacrosse,Junior,Male,Hispanic or Latino,3.13
997,2021,Lacrosse,Junior,Male,Hispanic or Latino,2.94
684,2021,Lacrosse,Junior,Male,Hispanic or Latino,2.91
9082,2021,Lacrosse,Junior,Male,Hispanic or Latino,3.07
3643,2021,Lacrosse,Junior,Male,White,3.01
4388,2021,Lacrosse,Junior,Male,White,3.04
8036,2021,Lacrosse,Junior,Male,White,3.07
13384,2021,Lacrosse,Junior,Male,White,3.14
5582,2021,Lacrosse,Senior,Female,Asian,3.03
14974,2021,Lacrosse,Senior,Female,Asian,3.2
6966,2021,Lacrosse,Senior,Female,Asian,3.07
13876,2021,Lacrosse,Senior,Female,Black or African American,3.19
1137,2021,Lacrosse,Senior,Female,Black or African American,3.05
5041,2021,Lacrosse,Senior,Female,Black or African American,3.12
8781,2021,Lacrosse,Senior,Female,Black or African American,3.06
3083,2021,Lacrosse,Senior,Female,Hispanic or Latino,3.15
7350,2021,Lacrosse,Senior,Female,Hispanic or Latino,3.1
7727,2021,Lacrosse,Senior,Female,Hispanic or Latino,3.18
6449,2021,Lacrosse,Senior,Female,Hispanic or Latino,3.11
920,2021,Lacrosse,Senior,Female,Hispanic or Latino,2.99
9193,2021,Lacrosse,Senior,Female,White,3.15
11898,2021,Lacrosse,Senior,Female,White,3.16
12944,2021,Lacrosse,Senior,Female,White,3.28
9765,2021,Lacrosse,Senior,Male,Asian,3.1
9539,2021,Lacrosse,Senior,Male,Asian,3.07
699,2021,Lacrosse,Senior,Male,Asian,2.94
10874,2021,Lacrosse,Senior,Male,Asian,3.07
14965,2021,Lacrosse,Senior,Male,Black or African American,3.09
14224,2021,Lacrosse,Senior,Male,Black or African American,3.11
10678,2021,Lacrosse,Senior,Male,Black or African American,3.13
2502,2021,Lacrosse,Senior,Male,Hispanic or Latino,3.06
5202,2021,Lacrosse,Senior,Male,Hispanic or Latino,3.04
11861,2021,Lacrosse,Senior,Male,White,3.11
2987,2021,Lacrosse,Senior,Male,White,3.07
9104,2021,Lacrosse,Senior,Male,White,3.01
12761,2021,Lacrosse,Senior,Male,White,3.11
7551,2021,Lacrosse,Senior,Male,White,3
3661,2021,Lacrosse,Sophomore,Female,Asian,3.12
3190,2021,Lacrosse,Sophomore,Female,Asian,3.18
14611,2021,Lacrosse,Sophomore,Female,Asian,3.26
14324,2021,Lacrosse,Sophomore,Female,Black or African American,3.13
3705,2021,Lacrosse,Sophomore,Female,Black or African American,3.18
13469,2021,Lacrosse,Sophomore,Female,Hispanic or Latino,3.25
1124,2021,Lacrosse,Sophomore,Female,Hispanic or Latino,3.02
12076,2021,Lacrosse,Sophomore,Female,Hispanic or Latino,3.13
5695,2021,Lacrosse,Sophomore,Female,Hispanic or Latino,3.06
13885,2021,Lacrosse,Sophomore,Female,White,3.22
8736,2021,Lacrosse,Sophomore,Female,White,3.06
11440,2021,Lacrosse,Sophomore,Female,White,3.18
8693,2021,Lacrosse,Sophomore,Female,White,3.03
3691,2021,Lacrosse,Sophomore,Male,Asian,3.07
6341,2021,Lacrosse,Sophomore,Male,Asian,3
12144,2021,Lacrosse,Sophomore,Male,Asian,3.05
12137,2021,Lacrosse,Sophomore,Male,Asian,3.02
8078,2021,Lacrosse,Sophomore,Male,Black or African American,3.04
2890,2021,Lacrosse,Sophomore,Male,Black or African American,3.07
6801,2021,Lacrosse,Sophomore,Male,Black or African American,3
7740,2021,Lacrosse,Sophomore,Male,Black or African American,3.13
11890,2021,Lacrosse,Sophomore,Male,Hispanic or Latino,3.11
14926,2021,Lacrosse,Sophomore,Male,Hispanic or Latino,3.12
10506,2021,Lacrosse,Sophomore,Male,Hispanic or Latino,3.13
11915,2021,Lacrosse,Sophomore,Male,Hispanic or Latino,3.11
5776,2021,Lacrosse,Sophomore,Male,White,3
7458,2021,Soccer,Freshman,Female,Asian,3.36
11553,2021,Soccer,Freshman,Female,Asian,3.2
12319,2021,Soccer,Freshman,Female,Asian,3.08
8701,2021,Soccer,Freshman,Female,Asian,3.32
13142,2021,Soccer,Freshman,Female,Asian,3.08
6283,2021,Soccer,Freshman,Female,Asian,3.24
401,2021,Soccer,Freshman,Female,Asian,2.98
4273,2021,Soccer,Freshman,Female,Asian,3.12
1734,2021,Soccer,Freshman,Female,Asian,2.86
4893,2021,Soccer,Freshman,Female,Asian,3.12
4114,2021,Soccer,Freshman,Female,Black or African American,3.18
14681,2021,Soccer,Freshman,Female,Black or African American,3.08
6975,2021,Soccer,Freshman,Female,Black or African American,3.39
2759,2021,Soccer,Freshman,Female,Hispanic or Latino,2.98
4538,2021,Soccer,Freshman,Female,Hispanic or Latino,3.12
3580,2021,Soccer,Freshman,Female,Hispanic or Latino,3.18
14114,2021,Soccer,Freshman,Female,Hispanic or Latino,3.14
6388,2021,Soccer,Freshman,Female,Hispanic or Latino,3.3
5319,2021,Soccer,Freshman,Female,Hispanic or Latino,3.21
7671,2021,Soccer,Freshman,Female,Hispanic or Latino,3.42
3764,2021,Soccer,Freshman,Female,White,3.15
10252,2021,Soccer,Freshman,Female,White,3.2
7322,2021,Soccer,Freshman,Female,White,3.33
694,2021,Soccer,Freshman,Female,White,2.97
14205,2021,Soccer,Freshman,Female,White,3.09
13153,2021,Soccer,Freshman,Male,Asian,2.97
3250,2021,Soccer,Freshman,Male,Asian,3.13
13663,2021,Soccer,Freshman,Male,Asian,3
9192,2021,Soccer,Freshman,Male,Asian,3.09
8292,2021,Soccer,Freshman,Male,Asian,3.3
11551,2021,Soccer,Freshman,Male,Black or African American,3.09
2702,2021,Soccer,Freshman,Male,Black or African American,2.87
8339,2021,Soccer,Freshman,Male,Black or African American,3.24
4625,2021,Soccer,Freshman,Male,Black or African American,3.04
6859,2021,Soccer,Freshman,Male,Black or African American,3.25
6289,2021,Soccer,Freshman,Male,Black or African American,3.19
6587,2021,Soccer,Freshman,Male,Black or African American,3.19
12503,2021,Soccer,Freshman,Male,Hispanic or Latino,3.09
4042,2021,Soccer,Freshman,Male,Hispanic or Latino,3.07
3830,2021,Soccer,Freshman,Male,Hispanic or Latino,3.07
13071,2021,Soccer,Freshman,Male,Hispanic or Latino,3.03
14680,2021,Soccer,Freshman,Male,Hispanic or Latino,2.97
4547,2021,Soccer,Freshman,Male,Hispanic or Latino,3.01
2644,2021,Soccer,Freshman,Male,Hispanic or Latino,2.84
13763,2021,Soccer,Freshman,Male,Hispanic or Latino,2.97
13628,2021,Soccer,Freshman,Male,Hispanic or Latino,3.03
14399,2021,Soccer,Freshman,Male,White,3.09
100,2021,Soccer,Freshman,Male,White,2.8
11074,2021,Soccer,Freshman,Male,White,3.06
7646,2021,Soccer,Freshman,Male,White,3.28
4280,2021,Soccer,Freshman,Male,White,3.07
4653,2021,Soccer,Junior,Female,Asian,3.12
6319,2021,Soccer,Junior,Female,Asian,3.27
10070,2021,Soccer,Junior,Female,Asian,3.11
4335,2021,Soccer,Junior,Female,Asian,3.15
1876,2021,Soccer,Junior,Female,Asian,2.8
13158,2021,Soccer,Junior,Female,Asian,3.11
11414,2021,Soccer,Junior,Female,Black or African American,3.08
6047,2021,Soccer,Junior,Female,Black or African American,3.24
508,2021,Soccer,Junior,Female,Black or African American,3.01
4145,2021,Soccer,Junior,Female,Black or African American,3.09
3033,2021,Soccer,Junior,Female,Black or African American,3.03
3917,2021,Soccer,Junior,Female,Black or African American,3.12
956,2021,Soccer,Junior,Female,Black or African American,2.94
1152,2021,Soccer,Junior,Female,Hispanic or Latino,2.88
12713,2021,Soccer,Junior,Female,Hispanic or Latino,3.08
11452,2021,Soccer,Junior,Female,White,3.11
5766,2021,Soccer,Junior,Female,White,3.21
8610,2021,Soccer,Junior,Female,White,3.32
3748,2021,Soccer,Junior,Female,White,3.18
4366,2021,Soccer,Junior,Female,White,3.15
10220,2021,Soccer,Junior,Female,White,3.2
6078,2021,Soccer,Junior,Male,Asian,3.13
2489,2021,Soccer,Junior,Male,Asian,2.75
5957,2021,Soccer,Junior,Male,Black or African American,3.16
10724,2021,Soccer,Junior,Male,Black or African American,3.18
14020,2021,Soccer,Junior,Male,Black or African American,3
13231,2021,Soccer,Junior,Male,Black or African American,3
6682,2021,Soccer,Junior,Male,Black or African American,3.19
6014,2021,Soccer,Junior,Male,Hispanic or Latino,3.1
13365,2021,Soccer,Junior,Male,Hispanic or Latino,2.94
12931,2021,Soccer,Junior,Male,White,2.94
6844,2021,Soccer,Junior,Male,White,3.28
11903,2021,Soccer,Junior,Male,White,3.09
298,2021,Soccer,Junior,Male,White,2.87
13251,2021,Soccer,Junior,Male,White,2.97
11293,2021,Soccer,Senior,Female,Asian,3.05
4129,2021,Soccer,Senior,Female,Asian,3.15
13567,2021,Soccer,Senior,Female,Asian,3.08
10454,2021,Soccer,Senior,Female,Asian,3.2
11682,2021,Soccer,Senior,Female,Black or African American,3.17
11739,2021,Soccer,Senior,Female,Black or African American,3.14
3145,2021,Soccer,Senior,Female,Black or African American,3.12
14557,2021,Soccer,Senior,Female,Black or African American,3.14
10110,2021,Soccer,Senior,Female,Black or African American,3.14
9216,2021,Soccer,Senior,Female,Black or African American,3.17
5,2021,Soccer,Senior,Female,Black or African American,2.88
12056,2021,Soccer,Senior,Female,Black or African American,3.17
14630,2021,Soccer,Senior,Female,Black or African American,3.08
12945,2021,Soccer,Senior,Female,Black or African American,3.05
793,2021,Soccer,Senior,Female,Black or African American,2.91
11051,2021,Soccer,Senior,Female,Hispanic or Latino,3.17
4192,2021,Soccer,Senior,Female,Hispanic or Latino,3.09
1667,2021,Soccer,Senior,Female,Hispanic or Latino,2.85
2882,2021,Soccer,Senior,Female,Hispanic or Latino,2.99
13050,2021,Soccer,Senior,Female,Hispanic or Latino,3.08
11045,2021,Soccer,Senior,Female,Hispanic or Latino,3.2
72,2021,Soccer,Senior,Female,Hispanic or Latino,2.91
1169,2021,Soccer,Senior,Female,Hispanic or Latino,2.85
4361,2021,Soccer,Senior,Female,White,3.18
4696,2021,Soccer,Senior,Female,White,3.18
9682,2021,Soccer,Senior,Female,White,3.14
4292,2021,Soccer,Senior,Female,White,3.12
516,2021,Soccer,Senior,Male,Asian,2.9
12546,2021,Soccer,Senior,Male,Asian,3.12
5106,2021,Soccer,Senior,Male,Asian,3.13
14724,2021,Soccer,Senior,Male,Asian,2.97
5088,2021,Soccer,Senior,Male,Asian,3.1
10963,2021,Soccer,Senior,Male,Hispanic or Latino,3.15
6795,2021,Soccer,Senior,Male,Hispanic or Latino,3.28
6498,2021,Soccer,Senior,Male,Hispanic or Latino,3.22
11734,2021,Soccer,Senior,Male,Hispanic or Latino,3.09
9629,2021,Soccer,Senior,Male,Hispanic or Latino,3.06
7327,2021,Soccer,Senior,Male,Hispanic or Latino,3.28
14339,2021,Soccer,Senior,Male,Hispanic or Latino,3.03
11508,2021,Soccer,Senior,Male,White,3.09
11982,2021,Soccer,Senior,Male,White,3.06
816,2021,Soccer,Senior,Male,White,2.86
1743,2021,Soccer,Senior,Male,White,2.75
3216,2021,Soccer,Senior,Male,White,3.16
3124,2021,Soccer,Senior,Male,White,2.95
3742,2021,Soccer,Sophomore,Female,Asian,3.21
3692,2021,Soccer,Sophomore,Female,Asian,3.24
14310,2021,Soccer,Sophomore,Female,Asian,3.12
3168,2021,Soccer,Sophomore,Female,Asian,3.18
12484,2021,Soccer,Sophomore,Female,Asian,3.14
7713,2021,Soccer,Sophomore,Female,Black or African American,3.39
4888,2021,Soccer,Sophomore,Female,Hispanic or Latino,3.15
1925,2021,Soccer,Sophomore,Female,Hispanic or Latino,2.83
5290,2021,Soccer,Sophomore,Female,White,3.24
1514,2021,Soccer,Sophomore,Female,White,2.91
8562,2021,Soccer,Sophomore,Female,White,3.26
9187,2021,Soccer,Sophomore,Female,White,3.2
13931,2021,Soccer,Sophomore,Female,White,3.05
3591,2021,Soccer,Sophomore,Male,Asian,3.13
14181,2021,Soccer,Sophomore,Male,Asian,3.07
4481,2021,Soccer,Sophomore,Male,Asian,3.07
12685,2021,Soccer,Sophomore,Male,Asian,2.97
9576,2021,Soccer,Sophomore,Male,Asian,3.03
7810,2021,Soccer,Sophomore,Male,Black or African American,3.34
3077,2021,Soccer,Sophomore,Male,Black or African American,2.92
10268,2021,Soccer,Sophomore,Male,Black or African American,3.15
5118,2021,Soccer,Sophomore,Male,Black or African American,3.1
13860,2021,Soccer,Sophomore,Male,Black or African American,3.03
9261,2021,Soccer,Sophomore,Male,Black or African American,3.03
4654,2021,Soccer,Sophomore,Male,Hispanic or Latino,3.07
7168,2021,Soccer,Sophomore,Male,Hispanic or Latino,3.28
9440,2021,Soccer,Sophomore,Male,Hispanic or Latino,3.03
263,2021,Soccer,Sophomore,Male,Hispanic or Latino,2.84
10159,2021,Soccer,Sophomore,Male,Hispanic or Latino,3.06
12792,2021,Soccer,Sophomore,Male,Hispanic or Latino,2.97
8041,2021,Soccer,Sophomore,Male,Hispanic or Latino,3.28
8394,2021,Soccer,Sophomore,Male,White,3.24
3130,2021,Soccer,Sophomore,Male,White,2.98
2319,2021,Soccer,Sophomore,Male,White,2.81
12497,2021,Soccer,Sophomore,Male,White,3.12
478,2021,Soccer,Sophomore,Male,White,2.96
5059,2021,Soccer,Sophomore,Male,White,3.13
2098,2021,Soccer,Sophomore,Male,White,2.81
6763,2021,Soccer,Sophomore,Male,White,3.25
9698,2021,Swimming,Freshman,Female,Asian,3.3
8596,2021,Swimming,Freshman,Female,Black or African American,3.33
4184,2021,Swimming,Freshman,Female,Hispanic or Latino,3.08
6998,2021,Swimming,Freshman,Female,White,3.06
7921,2021,Swimming,Freshman,Male,Asian,3.1
158,2021,Swimming,Freshman,Male,Asian,3.05
1867,2021,Swimming,Freshman,Male,Black or African American,3.11
6874,2021,Swimming,Freshman,Male,Black or African American,3.04
206,2021,Swimming,Freshman,Male,Black or African American,3.08
11572,2021,Swimming,Freshman,Male,Hispanic or Latino,3.28
8826,2021,Swimming,Freshman,Male,Hispanic or Latino,3.25
13474,2021,Swimming,Freshman,Male,Hispanic or Latino,3.26
5535,2021,Swimming,Freshman,Male,Hispanic or Latino,3
9743,2021,Swimming,Freshman,Male,Hispanic or Latino,3.19
3806,2021,Swimming,Freshman,Male,White,2.94
827,2021,Swimming,Junior,Female,Asian,3.1
2369,2021,Swimming,Junior,Female,Asian,3.16
5264,2021,Swimming,Junior,Female,Black or African American,3.05
12032,2021,Swimming,Junior,Female,Black or African American,3.27
895,2021,Swimming,Junior,Female,Hispanic or Latino,3.1
8733,2021,Swimming,Junior,Female,White,3.3
13749,2021,Swimming,Junior,Female,White,3.28
12067,2021,Swimming,Junior,Female,White,3.3
10248,2021,Swimming,Junior,Female,White,3.3
1776,2021,Swimming,Junior,Male,Asian,3.17
13515,2021,Swimming,Junior,Male,Asian,3.23
3923,2021,Swimming,Junior,Male,Asian,2.97
11999,2021,Swimming,Junior,Male,Hispanic or Latino,3.22
11733,2021,Swimming,Junior,Male,Hispanic or Latino,3.22
2617,2021,Swimming,Junior,Male,White,3.11
14061,2021,Swimming,Junior,Male,White,3.17
8702,2021,Swimming,Senior,Female,Black or African American,3.3
11132,2021,Swimming,Senior,Female,Black or African American,3.3
6025,2021,Swimming,Senior,Female,Black or African American,3.1
10263,2021,Swimming,Senior,Female,Hispanic or Latino,3.27
14024,2021,Swimming,Senior,Female,White,3.28
1140,2021,Swimming,Senior,Female,White,3.13
9211,2021,Swimming,Senior,Female,White,3.27
13945,2021,Swimming,Senior,Female,White,3.25
11396,2021,Swimming,Senior,Male,Asian,3.31
2820,2021,Swimming,Senior,Male,Asian,3.08
12210,2021,Swimming,Senior,Male,Black or African American,3.19
2175,2021,Swimming,Senior,Male,Black or African American,3.11
2038,2021,Swimming,Senior,Male,Black or African American,3.14
4661,2021,Swimming,Senior,Male,Black or African American,3
8420,2021,Swimming,Senior,Male,Black or African American,3.22
12296,2021,Swimming,Senior,Male,Hispanic or Latino,3.22
6135,2021,Swimming,Senior,Male,White,3.08
9802,2021,Swimming,Sophomore,Female,Asian,3.27
8270,2021,Swimming,Sophomore,Female,Asian,3.27
666,2021,Swimming,Sophomore,Female,Asian,3.16
1250,2021,Swimming,Sophomore,Female,Asian,3.16
2580,2021,Swimming,Sophomore,Female,Black or African American,3.16
11705,2021,Swimming,Sophomore,Female,Black or African American,3.33
11459,2021,Swimming,Sophomore,Female,Black or African American,3.39
11384,2021,Swimming,Sophomore,Female,Black or African American,3.36
1565,2021,Swimming,Sophomore,Female,Black or African American,3.22
13354,2021,Swimming,Sophomore,Female,Hispanic or Latino,3.37
11254,2021,Swimming,Sophomore,Female,Hispanic or Latino,3.36
7585,2021,Swimming,Sophomore,Female,White,3.18
5547,2021,Swimming,Sophomore,Female,White,3.07
12610,2021,Swimming,Sophomore,Female,White,3.39
9981,2021,Swimming,Sophomore,Female,White,3.27
6100,2021,Swimming,Sophomore,Male,Asian,3.05
5397,2021,Swimming,Sophomore,Male,Black or African American,3
7761,2021,Swimming,Sophomore,Male,Black or African American,3.07
4167,2021,Swimming,Sophomore,Male,Black or African American,2.97
7546,2021,Swimming,Sophomore,Male,Hispanic or Latino,3.07
10791,2021,Swimming,Sophomore,Male,Hispanic or Latino,3.19
858,2021,Swimming,Sophomore,Male,Hispanic or Latino,3.05
3452,2021,Swimming,Sophomore,Male,White,3.02
3681,2021,Swimming,Sophomore,Male,White,2.94
1373,2021,Swimming,Sophomore,Male,White,3.11
11910,2021,Swimming,Sophomore,Male,White,3.19
10933,2021,Tennis,Freshman,Female,Asian,3.29
267,2021,Tennis,Freshman,Female,Asian,2.96
14410,2021,Tennis,Freshman,Female,Black or African American,3.21
13184,2021,Tennis,Freshman,Female,Black or African American,3.03
8638,2021,Tennis,Freshman,Female,Black or African American,3.14
6992,2021,Tennis,Freshman,Female,Black or African American,3.12
174,2021,Tennis,Freshman,Female,Hispanic or Latino,2.96
6724,2021,Tennis,Freshman,Female,Hispanic or Latino,3.18
12831,2021,Tennis,Freshman,Female,Hispanic or Latino,3
9107,2021,Tennis,Freshman,Female,White,3.14
2497,2021,Tennis,Freshman,Female,White,3.07
5148,2021,Tennis,Freshman,Female,White,3.09
14776,2021,Tennis,Freshman,Male,Asian,3.19
1323,2021,Tennis,Freshman,Male,Black or African American,3.02
2933,2021,Tennis,Freshman,Male,Hispanic or Latino,2.99
10152,2021,Tennis,Freshman,Male,Hispanic or Latino,3.21
8193,2021,Tennis,Freshman,Male,Hispanic or Latino,3.05
10889,2021,Tennis,Freshman,Male,White,3.18
6394,2021,Tennis,Freshman,Male,White,3.07
8424,2021,Tennis,Freshman,Male,White,3.08
9692,2021,Tennis,Freshman,Male,White,3.18
7351,2021,Tennis,Freshman,Male,White,3.05
7424,2021,Tennis,Junior,Female,Asian,3.13
2270,2021,Tennis,Junior,Female,Asian,3.04
4069,2021,Tennis,Junior,Female,Black or African American,3.08
14790,2021,Tennis,Junior,Female,Black or African American,3.3
13644,2021,Tennis,Junior,Female,Black or African American,3.12
12789,2021,Tennis,Junior,Female,Hispanic or Latino,3.03
9450,2021,Tennis,Junior,Female,Hispanic or Latino,3.23
11737,2021,Tennis,Junior,Female,Hispanic or Latino,3.17
4584,2021,Tennis,Junior,Female,Hispanic or Latino,3.09
14104,2021,Tennis,Junior,Female,Hispanic or Latino,3.21
7123,2021,Tennis,Junior,Female,Hispanic or Latino,3.04
14134,2021,Tennis,Junior,Female,Hispanic or Latino,3.18
9833,2021,Tennis,Junior,Female,White,3.23
10510,2021,Tennis,Junior,Female,White,3.17
2924,2021,Tennis,Junior,Female,White,3.1
2981,2021,Tennis,Junior,Female,White,3.1
6950,2021,Tennis,Junior,Female,White,3.09
13726,2021,Tennis,Junior,Female,White,3.12
5444,2021,Tennis,Junior,Male,Asian,3.07
6618,2021,Tennis,Junior,Male,Asian,3.07
14162,2021,Tennis,Junior,Male,Asian,3.13
3071,2021,Tennis,Junior,Male,Asian,2.99
1547,2021,Tennis,Junior,Male,Asian,2.99
1810,2021,Tennis,Junior,Male,Asian,2.93
14218,2021,Tennis,Junior,Male,Black or African American,3.1
11966,2021,Tennis,Junior,Male,Black or African American,3.09
7296,2021,Tennis,Junior,Male,Black or African American,3.05
7537,2021,Tennis,Junior,Male,Black or African American,2.96
2491,2021,Tennis,Junior,Male,Hispanic or Latino,2.96
7255,2021,Tennis,Junior,Male,Hispanic or Latino,3.02
103,2021,Tennis,Junior,Male,Hispanic or Latino,2.91
1019,2021,Tennis,Junior,Male,Hispanic or Latino,2.99
6529,2021,Tennis,Junior,Male,White,3.04
304,2021,Tennis,Senior,Female,Asian,3.01
13565,2021,Tennis,Senior,Female,Asian,3.09
13924,2021,Tennis,Senior,Female,Asian,3.21
11564,2021,Tennis,Senior,Female,Asian,3.2
12861,2021,Tennis,Senior,Female,Black or African American,2.97
9944,2021,Tennis,Senior,Female,Black or African American,3.29
12494,2021,Tennis,Senior,Female,Hispanic or Latino,3.03
1882,2021,Tennis,Senior,Female,Hispanic or Latino,3.07
7834,2021,Tennis,Senior,Female,White,3.07
3125,2021,Tennis,Senior,Female,White,3.04
12692,2021,Tennis,Senior,Female,White,3
10871,2021,Tennis,Senior,Male,Asian,3.15
2278,2021,Tennis,Senior,Male,Asian,2.93
11458,2021,Tennis,Senior,Male,Asian,3.18
6615,2021,Tennis,Senior,Male,Black or African American,3.04
8825,2021,Tennis,Senior,Male,Hispanic or Latino,3
7972,2021,Tennis,Senior,Male,White,3.05
13556,2021,Tennis,Senior,Male,White,2.98
7465,2021,Tennis,Senior,Male,White,2.99
5507,2021,Tennis,Sophomore,Female,Asian,3.12
14068,2021,Tennis,Sophomore,Female,Asian,3.21
12168,2021,Tennis,Sophomore,Female,Black or African American,3.03
1888,2021,Tennis,Sophomore,Female,Black or African American,3.04
4704,2021,Tennis,Sophomore,Female,Black or African American,3.12
11296,2021,Tennis,Sophomore,Female,Black or African American,3.26
13888,2021,Tennis,Sophomore,Female,Black or African American,3.15
1590,2021,Tennis,Sophomore,Female,Black or African American,3.04
8716,2021,Tennis,Sophomore,Female,Black or African American,3.11
288,2021,Tennis,Sophomore,Female,Hispanic or Latino,2.99
369,2021,Tennis,Sophomore,Female,Hispanic or Latino,3.01
6750,2021,Tennis,Sophomore,Female,Hispanic or Latino,3.12
11206,2021,Tennis,Sophomore,Female,Hispanic or Latino,3.26
14596,2021,Tennis,Sophomore,Female,White,3.21
12505,2021,Tennis,Sophomore,Female,White,3
4318,2021,Tennis,Sophomore,Female,White,3.12
13716,2021,Tennis,Sophomore,Male,Asian,3.01
7001,2021,Tennis,Sophomore,Male,Asian,3.01
11389,2021,Tennis,Sophomore,Male,Asian,3.21
987,2021,Tennis,Sophomore,Male,Black or African American,2.93
5652,2021,Tennis,Sophomore,Male,Black or African American,3.04
2424,2021,Tennis,Sophomore,Male,Black or African American,2.99
12863,2021,Tennis,Sophomore,Male,Black or African American,2.92
10822,2021,Tennis,Sophomore,Male,Black or African American,3.12
10083,2021,Tennis,Sophomore,Male,Black or African American,3.24
8450,2021,Tennis,Sophomore,Male,Black or African American,3.05
9756,2021,Tennis,Sophomore,Male,Hispanic or Latino,3.15
1301,2021,Tennis,Sophomore,Male,Hispanic or Latino,3.05
5575,2021,Tennis,Sophomore,Male,White,2.98
8243,2021,Tennis,Sophomore,Male,White,3.08
13701,2021,Track,Freshman,Female,Asian,3.24
954,2021,Track,Freshman,Female,Asian,3.31
1389,2021,Track,Freshman,Female,Asian,3.22
1076,2021,Track,Freshman,Female,Asian,3.28
13,2021,Track,Freshman,Female,Black or African American,3.22
360,2021,Track,Freshman,Female,Black or African American,3.16
2704,2021,Track,Freshman,Female,Black or African American,3.25
9572,2021,Track,Freshman,Female,Black or African American,3.34
5517,2021,Track,Freshman,Female,Black or African American,3.34
8303,2021,Track,Freshman,Female,Black or African American,3.19
820,2021,Track,Freshman,Female,Black or African American,3.28
9592,2021,Track,Freshman,Female,Hispanic or Latino,3.31
6257,2021,Track,Freshman,Female,Hispanic or Latino,3.28
1692,2021,Track,Freshman,Female,Hispanic or Latino,3.28
14861,2021,Track,Freshman,Female,White,3.3
5593,2021,Track,Freshman,Female,White,3.37
825,2021,Track,Freshman,Female,White,3.31
14480,2021,Track,Freshman,Male,Asian,3.13
1501,2021,Track,Freshman,Male,Asian,3.14
13106,2021,Track,Freshman,Male,Hispanic or Latino,3.28
7946,2021,Track,Freshman,Male,Hispanic or Latino,3.08
6830,2021,Track,Freshman,Male,White,3.2
10918,2021,Track,Junior,Female,Asian,3.4
5245,2021,Track,Junior,Female,Asian,3.34
11710,2021,Track,Junior,Female,Asian,3.36
13874,2021,Track,Junior,Female,Asian,3.27
3560,2021,Track,Junior,Female,Asian,3.25
13606,2021,Track,Junior,Female,Asian,3.3
8073,2021,Track,Junior,Female,Asian,3.22
574,2021,Track,Junior,Female,Asian,3.25
13118,2021,Track,Junior,Female,Black or African American,3.39
4992,2021,Track,Junior,Female,Black or African American,3.25
14911,2021,Track,Junior,Female,Black or African American,3.29
7448,2021,Track,Junior,Female,Hispanic or Latino,3.16
2946,2021,Track,Junior,Female,Hispanic or Latino,3.28
6499,2021,Track,Junior,Female,White,3.25
6934,2021,Track,Junior,Male,Asian,3.2
3895,2021,Track,Junior,Male,Asian,3.14
